urban_area,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
"Houston, TX",Harris County,350100,15795,18.5,5009,900,31.7,5.2,1313,658,8.4,4.1
"Houston, TX",Harris County,412600,3920,13.8,462,146,11.8,3.7,68,74,1.8,1.9
"Houston, TX",Harris County,452600,8167,31.5,2711,669,33.2,7.4,2713,810,33.2,9.3
"Houston, TX",Harris County,520300,5054,28.7,3150,599,62.3,9.2,1165,410,23.3,7.7
"San Angelo, TX",Tom Green County,1400,5026,26.6,2822,490,56.1,5.6,1371,502,27.4,9.2
"San Angelo, TX",Tom Green County,1301,7448,24.1,1300,302,17.4,3.8,900,279,16.1,4.8
"San Angelo, TX",Tom Green County,300,6560,22.8,2997,510,45.7,6.5,1730,703,26.9,10.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,100101,6473,24.2,4424,533,68.3,6.1,1465,549,22.7,8.3
"Houston, TX",Harris County,231400,2586,21.1,182,124,7.0,4.7,223,125,8.8,4.9
"Houston, TX",Harris County,421300,6752,32.5,3275,621,48.5,7.2,3111,685,46.5,8.7
"Houston, TX",Harris County,252700,4010,22.6,1257,317,31.4,7.1,766,316,19.1,7.6
"Houston, TX",Harris County,532700,5344,24.9,1319,547,24.7,9.9,957,381,17.9,6.9
"Houston, TX",Harris County,530200,3877,22.1,1317,424,34.0,10.3,374,175,9.7,4.4
"Houston, TX",Harris County,530500,4361,29.8,2645,550,60.6,9.4,1343,441,31.0,9.2
"Houston, TX",Harris County,555600,5242,17.1,1276,469,24.3,8.6,929,541,17.7,10.2
"Houston, TX",Harris County,100000,4178,29.3,992,293,23.7,6.6,534,259,17.9,8.3
,Collin County,31100,9817,20.9,1847,650,18.8,6.4,1625,662,16.6,6.7
"Dallas--Fort Worth--Arlington, TX",Collin County,30900,9532,26.4,5350,727,56.1,6.1,1691,554,18.1,5.8
"Dallas--Fort Worth--Arlington, TX",Collin County,31505,8565,17.7,332,181,3.9,2.1,458,266,5.3,3.1
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113705,5804,25.3,2261,583,39.0,9.1,1273,522,22.3,8.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,106509,4503,26.8,507,145,11.3,3.1,759,288,16.9,6.2
,Cameron County,10601,8199,26.8,6684,778,81.5,5.5,2634,844,32.3,9.9
"Houston, TX",Harris County,210100,5814,30.8,2067,258,35.5,3.6,0,18,0.0,15.4
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110906,4538,16.2,486,145,10.7,3.1,316,162,7.1,3.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113403,2453,16.4,419,186,17.1,7.4,119,83,4.9,3.4
,Tom Green County,1702,2888,20.4,656,162,22.7,5.2,139,101,4.8,3.5
"San Angelo, TX",Tom Green County,700,4359,27.4,3136,547,71.9,9.9,1800,533,41.9,11.6
"San Angelo, TX",Tom Green County,1600,4832,19.3,1008,219,20.9,4.3,404,296,8.4,6.1
"San Angelo, TX",Tom Green County,400,6445,24.6,5073,870,78.7,8.3,1435,577,23.2,8.8
"San Angelo, TX",Tom Green County,1102,4159,22.5,1804,458,43.4,9.8,464,183,11.2,4.2
"San Angelo, TX",Tom Green County,1000,5135,20,1199,437,23.4,8.2,733,270,14.3,5.1
"San Angelo, TX",Tom Green County,1704,7905,18.5,1152,282,14.6,3.5,801,246,10.3,3.1
"San Angelo, TX",Tom Green County,1101,5403,21.8,1697,481,31.4,8.5,839,335,15.5,6.1
"Houston, TX",Harris County,220100,2377,29.5,1304,255,54.9,7.6,659,231,27.7,8.9
"Houston, TX",Harris County,220200,2653,28.6,2516,350,94.8,5.8,681,252,25.7,8.9
"San Angelo, TX",Tom Green County,1200,7533,22,3585,599,47.6,7.2,1009,400,13.6,5.3
"Dallas--Fort Worth--Arlington, TX",Collin County,31712,5274,25,654,269,12.4,5.0,518,248,9.8,4.6
"Houston, TX",Harris County,222600,4599,40,3744,536,81.4,7.7,2603,556,56.6,10.5
"Houston, TX",Harris County,222700,5367,34.2,1319,360,24.6,6.3,2549,419,47.5,6.4
"Houston, TX",Harris County,222800,3323,28.5,2764,433,83.2,7.1,593,219,18.0,6.2
"Houston, TX",Harris County,222900,8851,26.1,7560,851,85.4,6.3,2417,808,27.3,8.8
"Houston, TX",Harris County,223100,1877,27,1469,191,78.3,4.7,598,204,31.9,10.2
,Trinity County,950400,3175,17.3,184,140,5.8,4.3,488,267,15.5,8.2
,Trinity County,950500,2643,24.3,465,201,17.6,7.2,415,184,15.7,6.6
,Trinity County,950200,3491,20.6,338,145,9.7,3.9,774,307,22.5,8.3
,Trinity County,950300,1644,20.3,93,69,5.7,4.0,232,123,14.1,6.9
,Sabine County,950200,3410,21,291,123,8.5,3.5,845,280,24.9,7.7
,Sabine County,950100,2260,18,6,11,0.3,0.5,637,271,28.2,11.2
,Fannin County,950401,4553,26.6,1006,281,22.1,5.9,663,248,28.8,9.9
,Fannin County,950402,6246,18.9,462,383,7.4,6.1,1369,482,23.0,7.9
,Fannin County,950800,4011,16.7,284,143,7.1,3.5,557,173,13.9,4.2
"Dallas--Fort Worth--Arlington, TX",Collin County,31714,5696,32.9,769,335,13.5,5.7,893,486,15.7,8.4
"Dallas--Fort Worth--Arlington, TX",Collin County,31716,2032,21.7,227,192,11.2,9.3,174,91,8.6,4.3
"Dallas--Fort Worth--Arlington, TX",Collin County,31715,2488,17.1,65,42,2.6,1.7,123,93,4.9,3.7
"Dallas--Fort Worth--Arlington, TX",Collin County,31720,4662,34.5,2175,662,46.6,12.7,1982,626,42.5,12.2
"Dallas--Fort Worth--Arlington, TX",Collin County,31719,1753,19.5,81,59,4.6,3.3,143,86,8.2,4.9
"Dallas--Fort Worth--Arlington, TX",Collin County,31806,1976,30.5,398,238,20.1,11.7,266,125,13.5,6.0
"Houston, TX",Harris County,220300,4167,28.7,3634,587,87.2,7.2,1276,416,30.9,9.2
"Houston, TX",Harris County,220400,4272,30.1,3966,503,92.8,2.0,1293,528,30.9,12.1
"Houston, TX",Harris County,220500,4112,27.9,3036,442,73.8,8.3,1505,383,36.6,8.7
"Houston, TX",Harris County,220600,3670,31.3,2895,497,78.9,9.2,1079,410,29.5,10.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,114204,6554,17.7,435,188,6.6,2.8,711,345,11.2,5.4
"Dallas--Fort Worth--Arlington, TX",Tarrant County,102700,3518,20,450,137,12.8,3.8,262,94,7.5,2.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113811,3522,22.2,765,282,21.7,7.6,260,131,7.4,3.6
,Kerr County,960500,4918,21.8,1924,306,39.1,5.6,1068,356,22.2,7.3
"Houston, TX",Harris County,230100,1475,31.8,296,188,20.1,12.0,724,203,49.2,9.1
"Houston, TX",Harris County,230200,5102,28.9,583,251,11.4,4.7,1854,548,36.8,9.8
"Houston, TX",Harris County,230500,3547,27.8,2812,465,79.3,7.7,1015,416,28.6,11.1
"Houston, TX",Harris County,230600,3023,27.9,1099,179,36.4,4.4,1047,349,34.8,11.0
"Houston, TX",Harris County,230700,2644,30.8,803,159,30.4,3.2,863,314,32.6,10.6
"Houston, TX",Harris County,230800,2771,26.4,786,199,28.4,6.8,422,167,15.2,5.9
,Hays County,10500,4107,28.8,2429,431,59.1,7.8,1446,415,35.3,9.2
"Austin, TX",Hays County,10901,8003,13.7,1495,272,18.7,3.2,297,316,3.7,4.0
,Hays County,10200,5425,30.1,1145,261,21.1,2.5,303,103,37.8,10.5
"Austin, TX",Hays County,10902,11160,20,3202,603,28.7,4.9,941,495,8.4,4.4
,Hays County,10600,9922,20.5,2822,661,28.4,6.2,663,267,6.7,2.6
,Hays County,10400,9167,27.3,4918,993,53.6,9.6,2217,739,24.7,7.9
,Howard County,950100,2220,20,642,178,28.9,7.5,333,167,15.0,7.4
,Howard County,950600,4462,19.2,944,209,21.2,4.3,244,186,5.8,4.4
,Galveston County,723700,2052,29.4,511,170,24.9,7.8,840,298,41.0,13.8
,Howard County,950300,1901,26.1,1276,271,67.1,9.8,461,161,33.8,10.3
,Howard County,950700,3455,22,1771,294,51.3,7.1,638,284,18.5,8.1
,Howard County,950500,3446,24.8,1628,385,47.2,9.5,925,267,27.0,7.0
,Howard County,950200,1986,19.4,462,152,23.3,7.2,294,134,14.8,6.6
,Howard County,950900,3812,17.7,853,231,22.4,5.9,261,153,6.8,4.0
,Howard County,950400,3622,24.7,1292,281,35.7,6.9,758,286,21.1,7.7
,Angelina County,101,5959,20.1,680,451,11.4,7.5,1162,423,19.7,6.8
,Angelina County,1001,6095,25.1,2654,461,43.5,6.3,1165,537,24.1,10.7
"Houston, TX",Harris County,210400,5329,31,4119,524,77.3,4.8,2283,558,43.3,9.5
"Houston, TX",Harris County,220700,5560,31.2,4048,508,72.8,5.4,2142,527,38.8,8.7
"Houston, TX",Harris County,220800,3006,33.6,1707,435,56.8,10.8,1493,431,49.7,11.6
,Angelina County,1002,4721,21.6,1252,434,26.5,8.9,394,285,8.3,6.0
,Angelina County,302,4671,20.9,806,229,17.3,4.7,799,300,17.1,6.3
"Houston, TX",Harris County,220900,1509,31.5,1338,209,88.7,8.7,359,152,23.9,9.7
"Houston, TX",Harris County,221000,3262,29.6,2575,464,78.9,7.1,952,364,29.2,10.2
"Houston, TX",Harris County,221100,3692,28.7,3088,559,83.6,8.9,993,372,26.9,9.3
"Houston, TX",Harris County,221200,6297,26.3,5596,888,88.9,9.1,1177,464,18.7,7.0
"Houston, TX",Harris County,221300,9271,28.3,8550,987,92.2,4.7,2811,1271,30.3,13.3
"Houston, TX",Harris County,230900,3635,30.2,743,448,20.4,11.9,954,367,26.4,9.3
"Houston, TX",Harris County,231000,3851,26.4,1366,417,35.5,9.9,1073,321,27.9,7.6
"Houston, TX",Harris County,251600,5944,17.6,478,117,8.0,1.9,307,201,5.2,3.4
"Houston, TX",Harris County,332300,3014,25.7,584,167,19.4,5.1,632,221,21.2,7.0
,Collin County,30528,7889,18.3,729,238,9.2,3.0,460,347,5.8,4.4
"Houston, TX",Harris County,254200,2750,25.2,2028,196,73.8,2.1,370,171,13.5,6.1
"Houston, TX",Harris County,252400,6522,24.1,4373,862,67.0,10.6,1449,664,22.2,9.8
,Collin County,30527,4464,16.6,693,326,15.5,7.2,136,100,3.0,2.2
,Collin County,30301,3799,17.8,524,121,13.8,3.0,85,53,2.2,1.4
"Dallas--Fort Worth--Arlington, TX",Collin County,30404,5914,16.4,861,169,14.6,2.8,441,351,7.6,6.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,1704,1327,24.7,182,122,13.7,9.0,64,48,4.8,3.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,13626,3066,35,1296,488,42.3,14.8,516,280,17.3,9.1
,Angelina County,901,6702,17.8,678,292,10.1,4.3,622,404,9.5,6.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,10803,6352,26.4,2191,408,34.5,5.8,952,415,15.0,6.4
"Houston, TX",Harris County,313400,3040,29.9,676,205,22.2,6.0,778,285,25.7,8.7
"Houston, TX",Harris County,313500,2560,29.5,438,156,17.1,5.8,1104,318,43.1,11.4
"Houston, TX",Harris County,313600,4538,30.3,1577,442,34.8,8.5,1863,736,41.0,15.2
"Houston, TX",Harris County,313700,2460,26.1,154,68,6.3,2.7,394,200,16.0,7.9
"Houston, TX",Harris County,250100,8522,24.3,3886,866,45.6,8.8,963,610,11.5,7.2
"Houston, TX",Harris County,250200,9364,28,5419,715,57.9,5.1,1521,494,16.2,5.0
"Houston, TX",Harris County,250500,5529,23.1,1240,539,22.4,9.4,366,278,6.6,5.0
"Houston, TX",Harris County,250600,7987,29.1,3339,823,41.8,9.4,1936,655,24.6,7.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,10902,6624,33.2,662,245,10.0,3.5,1407,493,21.3,7.0
,Galveston County,724000,3403,31.9,744,437,21.9,10.1,265,117,44.8,16.1
,Galveston County,724300,2754,25.4,469,165,17.0,5.5,653,215,26.0,7.8
,Galveston County,724400,3257,25.4,982,367,30.1,10.5,1048,277,33.3,7.7
,Galveston County,724500,737,28.1,117,79,15.9,10.3,184,92,25.0,11.7
,Galveston County,724600,1819,34.9,333,193,18.3,10.3,1116,285,61.4,12.9
,Galveston County,724700,1717,29,525,209,30.6,11.3,623,188,36.3,9.6
,Galveston County,724800,1431,25.5,391,172,27.3,11.0,439,162,30.7,10.0
,Galveston County,725000,2223,24.1,990,339,44.5,13.2,315,164,14.4,7.1
,Galveston County,725100,1607,27.1,586,218,36.5,12.4,493,155,30.7,8.4
"Dallas--Fort Worth--Arlington, TX",Tarrant County,121704,3575,28.6,1979,492,55.4,11.2,532,308,15.3,8.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113002,6660,30.8,2793,637,41.9,8.2,1362,450,20.7,6.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,11002,3349,19.8,701,277,20.9,7.9,614,319,18.3,9.3
"Houston, TX",Harris County,253700,6034,24.3,2531,681,42.0,10.5,1188,632,20.4,10.6
"Houston, TX",Harris County,313800,4742,33.2,662,300,14.0,6.1,2132,494,45.0,9.1
"Houston, TX",Harris County,313900,4914,29.9,565,301,11.5,6.0,875,319,18.1,6.3
,Galveston County,725200,1793,30.4,978,320,54.5,14.3,642,267,35.9,13.2
,Galveston County,723502,9022,19.3,1405,401,15.6,4.3,652,365,7.3,4.0
,Galveston County,723501,1027,20.5,163,133,15.9,12.7,174,109,16.9,10.3
"Dallas--Fort Worth--Arlington, TX",Tarrant County,106400,2485,26.3,1046,285,42.1,9.8,940,366,37.8,13.7
"Dallas--Fort Worth--Arlington, TX",Tarrant County,106004,5932,28.2,1887,326,31.8,5.0,1434,413,24.4,6.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,103602,2191,23.9,662,269,30.2,11.7,578,184,26.4,7.8
"Houston, TX",Harris County,314300,4158,34.3,228,137,5.5,3.2,1105,368,26.6,8.3
"Houston, TX",Harris County,320200,7425,30.2,5881,948,79.2,8.0,2117,727,28.6,9.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,11101,3779,22.3,168,109,4.5,2.9,369,233,9.8,6.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,11103,3514,24.8,1851,536,52.7,13.3,1176,467,33.5,12.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,11104,3242,28.4,609,392,18.8,11.8,1186,430,36.6,12.1
"Houston, TX",Harris County,253800,7642,24.9,3133,527,41.0,5.9,1927,706,25.2,9.0
"Houston, TX",Harris County,253900,4110,23.7,1335,288,32.5,6.2,761,297,18.6,7.0
"Houston, TX",Harris County,254000,4163,24.7,1620,413,38.9,8.4,619,307,15.0,7.2
"Houston, TX",Harris County,254100,5538,25.7,2821,527,50.9,8.1,1288,392,23.8,6.8
,Jasper County,950400,5705,19.2,581,148,10.2,2.3,631,319,12.3,6.0
,Jasper County,950800,2903,19.5,12,18,0.4,0.6,630,369,22.0,12.5
,Jasper County,950300,3774,27.8,587,308,15.6,7.9,1450,439,40.5,11.1
,Jasper County,950600,2149,21.9,258,132,12.0,6.0,515,210,24.8,9.7
,Jasper County,950500,4281,18.6,120,126,2.8,2.9,676,320,15.8,7.2
,Jasper County,950700,8212,17.5,103,85,1.2,1.0,779,462,9.5,5.6
,Jasper County,950100,5678,19.6,69,83,1.2,1.5,680,248,12.0,4.2
,Jasper County,950200,3124,22.3,493,273,15.8,8.5,852,398,28.2,12.5
,Jeff Davis County,950100,2282,20.3,852,194,37.3,8.5,162,82,7.3,3.7
"Dallas--Fort Worth--Arlington, TX",Parker County,140407,9951,16.5,605,298,6.1,3.0,600,443,6.0,4.4
"Dallas--Fort Worth--Arlington, TX",Parker County,140405,6115,19.5,576,216,9.4,3.5,682,308,11.2,5.0
,Parker County,140601,6903,17.8,532,345,7.7,5.0,418,254,6.1,3.6
,Parker County,140200,6383,20.4,745,260,11.7,4.0,479,175,8.2,2.9
,Parker County,140602,10199,20.4,1206,503,11.8,4.8,1279,540,12.6,5.2
,Parker County,140300,5758,19.3,1334,344,23.2,5.7,401,195,7.0,3.4
"Dallas--Fort Worth--Arlington, TX",Parker County,140403,6488,19.6,474,199,7.3,3.0,764,223,11.9,3.3
"Houston, TX",Harris County,254300,4830,27.1,2851,441,59.0,6.9,1426,426,30.0,8.4
"Houston, TX",Harris County,254400,3076,28.2,2497,350,81.2,5.6,997,359,32.5,11.0
"Houston, TX",Harris County,254500,2470,28.4,1937,394,78.4,8.4,555,254,22.5,9.5
"Houston, TX",Harris County,254600,4300,26.5,3169,541,73.7,8.7,1056,608,24.6,13.8
"Houston, TX",Harris County,310100,5940,31.2,2792,430,47.0,4.9,2547,647,43.1,9.8
"Houston, TX",Harris County,310200,1667,25.6,336,83,20.2,4.4,151,95,9.1,5.6
"Houston, TX",Harris County,310300,4849,29.1,3494,545,72.1,8.3,986,385,20.4,7.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,10101,4784,31.3,2490,713,52.0,13.1,1681,511,35.9,10.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,10102,3238,27.8,2642,348,81.6,5.1,851,278,26.3,8.0
"Houston, TX",Harris County,310500,4835,30.4,4332,709,89.6,7.0,1313,429,27.2,8.0
,Lee County,100,4994,19.1,454,240,9.1,4.8,439,206,8.8,4.1
,Lee County,300,2677,20.6,205,160,7.7,5.9,254,136,9.5,4.9
,Lee County,400,5948,23.9,2630,344,44.2,4.8,1391,430,25.7,7.7
,Lee County,200,2998,19.8,500,288,16.7,9.4,316,119,10.5,3.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,10500,3230,29.2,1423,487,44.1,14.0,721,288,22.3,8.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,10601,6053,27.2,5316,543,87.8,5.4,1458,586,24.3,9.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,10602,2891,34,1908,297,66.0,6.9,1068,254,37.0,7.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,20100,2396,26.7,1589,264,66.3,8.2,449,175,18.7,7.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,20200,4025,28.5,339,254,8.4,6.2,1585,563,39.9,13.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,14128,3554,21.6,372,189,10.5,5.3,297,180,8.4,5.0
"Houston, TX",Harris County,250800,8062,13.8,1068,207,13.2,2.5,292,225,3.6,2.8
"Houston, TX",Harris County,251000,2963,22,330,248,11.1,8.2,287,242,9.7,8.1
"Houston, TX",Harris County,251100,7292,15.5,821,414,11.3,5.6,295,246,4.1,3.4
"Houston, TX",Harris County,251200,6365,16.7,1123,530,17.6,8.2,827,565,13.0,8.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,16522,3553,19.1,991,402,27.9,10.8,378,269,11.9,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,18136,8295,11.9,1241,418,15.0,4.9,330,243,4.0,2.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,17606,4725,25.3,2245,466,47.5,8.7,876,404,18.5,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,606,3024,17.5,210,107,6.9,3.5,115,73,3.8,2.4
,Limestone County,970800,3284,19,185,102,5.6,3.0,543,210,16.6,6.2
,Limestone County,970600,5998,22.8,1206,308,20.1,4.9,1424,347,27.2,5.9
,Limestone County,970200,4138,20.9,413,173,10.0,4.0,740,382,18.1,9.1
,Limestone County,970400,1634,25.4,507,146,31.0,7.5,282,164,20.2,11.2
,Limestone County,970700,1650,17.4,148,95,9.0,5.6,220,114,13.3,6.6
,Limestone County,970100,2088,24.4,552,181,26.4,7.9,500,146,23.9,6.2
,Limestone County,970300,2687,25.6,891,284,33.2,9.8,804,359,31.6,13.6
,Limestone County,970500,2052,23.2,818,251,39.9,10.9,475,217,23.1,10.1
"Houston, TX",Harris County,251300,7688,13.1,636,189,8.3,2.4,488,375,6.4,4.9
"San Antonio, TX",Comal County,310100,3469,21.7,1305,211,37.6,4.5,430,259,12.4,7.3
,Dimmit County,950400,2274,28.5,1831,420,80.5,7.1,733,292,32.2,10.9
,Howard County,950802,6506,28.4,4269,490,65.6,4.2,348,164,18.5,8.1
,Denton County,20204,3817,20.6,311,162,8.2,4.2,260,161,6.8,4.2
,Denton County,20205,1864,18.1,354,165,19.0,8.5,174,113,9.3,6.0
"Dallas--Fort Worth--Arlington, TX",Denton County,20115,5245,21,1448,448,27.6,7.9,768,352,14.7,6.5
,Denton County,21405,9587,25.3,3190,827,33.3,8.0,1854,989,19.4,10.2
"Dallas--Fort Worth--Arlington, TX",Denton County,21515,8447,15.6,2033,583,24.1,6.7,396,260,4.7,3.1
"Dallas--Fort Worth--Arlington, TX",Denton County,21527,5944,13.1,475,128,8.0,2.0,333,296,5.7,5.1
"Dallas--Fort Worth--Arlington, TX",Denton County,20114,9090,22.6,3396,591,37.4,5.1,1567,1069,17.3,11.6
,Denton County,20506,1844,19,432,268,23.4,14.2,72,59,3.9,3.2
,Denton County,20504,2914,25.9,953,269,32.7,8.4,635,314,21.9,10.5
"Dallas--Fort Worth--Arlington, TX",Denton County,20308,10046,20.9,1980,560,19.7,5.4,338,221,3.4,2.2
,Denton County,21304,5455,23.1,1225,563,22.5,10.0,518,257,9.5,4.6
,Denton County,21718,8810,13.6,936,402,10.6,4.5,110,99,1.2,1.1
,Denton County,21513,3561,10.1,221,152,6.2,4.2,18,22,0.5,0.6
"Dallas--Fort Worth--Arlington, TX",Denton County,21619,2888,28.6,1598,468,55.3,13.0,478,230,16.6,7.4
,Denton County,21720,3272,12.1,254,164,7.8,5.0,23,33,0.7,1.0
"Dallas--Fort Worth--Arlington, TX",Denton County,21623,6201,23.7,511,110,8.2,1.6,412,356,6.6,5.7
"Dallas--Fort Worth--Arlington, TX",Denton County,21625,5480,20.1,395,163,7.2,2.9,30,29,0.6,0.5
"Dallas--Fort Worth--Arlington, TX",Denton County,21622,5217,14.6,464,229,8.9,4.4,442,266,8.5,5.1
"Odessa, TX",Ector County,800,3963,24.1,2560,396,64.6,6.1,641,368,16.2,9.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,17304,10233,17.5,3366,909,32.9,8.5,1214,1046,11.9,10.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,18104,7217,19.1,973,237,13.5,3.2,407,363,5.6,5.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,16803,5830,25,1186,737,20.3,12.4,1001,561,17.4,9.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,7812,3041,7.4,160,111,5.3,3.6,18,23,0.6,0.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,9803,2176,28.1,1283,261,59.0,10.1,435,216,20.0,9.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,13717,2727,28.1,2097,310,76.9,8.2,453,210,16.6,7.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,6100,4630,28.4,2423,453,52.3,8.6,1240,409,26.8,8.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,17604,3353,25.7,1812,343,54.0,8.7,436,208,13.0,6.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,3101,3004,29.2,444,154,14.8,4.9,289,132,9.8,4.4
"Dallas--Fort Worth--Arlington, TX",Denton County,21636,7244,31.4,1247,448,17.2,6.1,1169,460,16.1,6.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,3400,1383,31.6,208,117,15.0,8.1,538,165,39.9,10.7
"Dallas--Fort Worth--Arlington, TX",Collin County,30519,2081,24.5,271,137,13.0,6.5,13,20,0.6,1.0
,Frio County,950100,6639,26.1,4873,585,73.4,6.2,1061,408,17.3,6.5
,Frio County,950300,4564,30.2,3271,289,71.7,5.1,948,310,29.5,8.9
,Frio County,950200,6644,31.2,5778,578,87.0,4.3,1250,569,22.2,9.8
,Hutchinson County,950500,5163,18.1,230,126,4.5,2.4,568,192,11.0,3.6
,Hutchinson County,951000,3712,18.8,820,404,22.1,10.6,385,166,10.4,4.3
,Hutchinson County,950200,2429,20.1,360,107,14.8,4.1,180,108,7.8,4.6
,Hutchinson County,950700,1705,25.6,485,177,28.4,9.3,641,211,38.2,10.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,7809,2178,23.1,365,224,16.8,10.2,328,117,15.2,5.3
,Hardeman County,950100,4050,21.7,864,116,21.3,2.9,955,236,23.8,5.9
,Sabine County,950300,4881,17.3,90,120,1.8,2.5,1170,415,24.4,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,19033,4505,25.7,2747,391,61.0,7.0,1426,510,31.9,11.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,13618,2306,14.6,222,121,9.6,5.2,132,67,5.8,2.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,9900,2596,30.5,1073,247,41.3,8.6,424,205,16.3,7.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,9804,8633,38.1,6658,1106,77.1,9.0,3893,941,45.2,9.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,16516,5844,24.8,3460,432,59.2,5.3,904,373,15.7,6.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,9201,6744,26.2,4875,832,72.3,9.1,1882,592,28.0,8.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,18132,5799,20.6,1275,162,22.0,2.5,861,417,15.1,7.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,9103,4077,29.7,2744,564,67.3,9.7,957,385,23.5,8.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,19206,5979,21.5,726,372,12.1,6.2,1790,346,30.5,5.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,10000,11570,32,1916,665,16.6,5.4,921,331,25.6,8.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,1504,2570,30.1,906,246,35.2,8.7,802,226,31.2,8.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,14308,4064,31.6,2501,531,61.5,10.6,1224,569,30.1,13.5
,Gillespie County,950400,6610,18.9,1905,515,28.8,7.3,939,392,14.2,5.8
,Gillespie County,950300,7245,18.6,1405,527,19.4,7.0,1237,530,17.4,7.3
,Gillespie County,950500,3595,19,1079,390,30.0,10.1,459,375,13.8,11.1
,Gillespie County,950200,4058,14.8,401,251,9.9,6.1,417,157,10.3,3.8
,Gillespie County,950100,3671,17.7,491,198,13.4,5.2,218,113,5.9,3.0
,Motley County,950100,1172,18.3,201,89,17.1,7.4,169,61,14.5,5.0
,Nacogdoches County,951100,5239,19.7,305,157,5.8,3.0,1100,261,21.0,4.7
,Nacogdoches County,950301,6933,22.8,1624,369,23.4,5.1,1624,474,24.0,6.8
,Hutchinson County,950600,4040,21.9,1780,362,44.1,8.0,1142,358,28.3,8.5
,Nacogdoches County,950302,7196,25.3,2905,558,40.4,7.0,1720,579,24.1,7.8
,Nacogdoches County,950600,6726,33.7,580,196,8.6,2.8,939,293,40.3,11.5
,Nacogdoches County,950800,3703,26.3,1449,320,39.1,7.9,1025,349,28.2,9.3
,Nacogdoches County,950900,2531,29.7,476,277,18.8,10.7,1349,440,53.5,16.1
,Nacogdoches County,950100,2418,19.9,209,112,8.6,4.5,234,116,10.0,4.8
,Nacogdoches County,950700,4806,29,1630,369,33.9,7.1,1565,406,36.6,8.8
,Nacogdoches County,951000,5174,29,965,299,18.6,5.4,1887,478,37.1,8.5
,Nacogdoches County,950200,4940,19.4,421,239,8.5,4.8,592,207,12.0,4.1
,Nacogdoches County,950400,8169,18.4,565,214,6.9,2.6,902,333,11.1,4.0
