GIDTR,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
48121021738,Denton County,21738,2782,26.9,679,360,24.41,12.56,138,81,5.13,2.94
48121021739,Denton County,21739,3602,35.4,1478,411,41.03,10.78,735,300,20.41,8.12
48121021740,Denton County,21740,4567,26.1,1142,285,25.01,5.83,364,191,7.97,4.12
48121021741,Denton County,21741,1879,20.8,398,202,21.18,10.43,281,191,14.99,10.02
48121021742,Denton County,21742,5569,21.5,1177,557,21.13,9.69,451,332,8.13,5.91
48121021743,Denton County,21743,3270,24.6,1610,507,49.24,14.08,179,104,5.53,3.13
48121021744,Denton County,21744,3967,25.2,2340,690,58.99,15.3,851,440,22.42,11.29
48121021745,Denton County,21745,5159,24.7,2299,634,44.56,11.31,577,375,11.25,7.21
48121021746,Denton County,21746,3566,12.6,292,177,8.19,4.94,246,307,6.9,8.6
48121021747,Denton County,21747,4285,17.9,86,88,2.01,2.05,145,95,3.4,2.21
48121021748,Denton County,21748,4144,12.8,274,154,6.61,3.68,27,44,0.65,1.06
48121021749,Denton County,21749,3325,11.3,219,144,6.59,4.31,96,130,2.89,3.91
48121021750,Denton County,21750,3913,13.7,390,167,9.97,4.23,151,184,3.96,4.82
48121021751,Denton County,21751,5120,12.2,280,109,5.47,2.11,99,102,1.94,1.99
48121021752,Denton County,21752,5144,13.4,569,180,11.06,3.46,41,80,0.8,1.55
48121021753,Denton County,21753,5356,12.2,281,136,5.25,2.52,33,44,0.62,0.82
48121021800,Denton County,21800,4156,17.1,107,96,2.57,2.3,48,39,1.15,0.93
48121021900,Denton County,21900,4880,14,227,119,4.65,2.41,0,13,0,0.27
48123970100,DeWitt County,970100,3625,21.3,1243,274,34.29,6.55,380,162,10.91,4.48
48123970200,DeWitt County,970200,5562,25.5,2466,376,44.34,5.82,906,345,21.87,8.1
48123970300,DeWitt County,970300,4057,21.4,1121,364,27.63,8.51,390,205,10.18,5.23
48123970400,DeWitt County,970400,4005,20.5,1058,285,26.42,6.71,519,223,13.12,5.51
48123970500,DeWitt County,970500,3148,20.7,900,265,28.59,7.78,340,131,10.8,3.98
48125950300,Dickens County,950300,2339,20.8,588,104,25.14,4.45,331,101,15.76,4.65
48127950200,Dimmit County,950200,8263,28.1,7221,421,87.39,7.21,1451,474,17.79,5.71
48127950400,Dimmit County,950400,2274,28.5,1831,420,80.52,7.06,733,292,32.23,10.87
48129950200,Donley County,950200,2072,19.6,168,52,8.11,2.42,311,102,17.33,5.48
48129950300,Donley County,950300,1564,18.7,188,53,12.02,3.14,189,78,12.15,4.85
48131950100,Duval County,950100,4940,30.1,4350,367,88.06,4.22,1160,466,26.65,10.47
48131950200,Duval County,950200,2921,27.4,2458,211,84.15,6.16,576,224,19.72,7.62
48131950500,Duval County,950500,3783,25.8,3493,373,92.33,4.71,874,293,23.24,7.48
48133950100,Eastland County,950100,3445,23.3,1030,362,29.9,10.02,466,216,14.81,6.64
48133950200,Eastland County,950200,5903,20.6,481,328,8.15,5.52,1092,452,19.59,7.98
48133950300,Eastland County,950300,4933,20.5,654,310,13.26,6.19,1207,470,26.39,9.96
48133950400,Eastland County,950400,1893,18.1,238,161,12.57,8.31,399,153,21.54,7.64
48133950500,Eastland County,950500,2229,20.1,390,189,17.5,8.04,422,180,19.24,7.64
48135000100,Ector County,100,3189,21.3,1558,486,48.86,13.76,431,325,13.52,10.03
48135000300,Ector County,300,2029,23.4,585,163,28.83,7.31,455,177,22.42,8.33
48135000400,Ector County,400,4101,17.3,1622,338,39.55,7.34,228,152,5.57,3.68
48135000500,Ector County,500,4695,23,2381,451,50.71,8.23,978,271,20.83,5.4
48135000600,Ector County,600,5751,23.9,3486,387,60.62,5.06,968,442,16.83,7.59
48135000700,Ector County,700,4742,27.9,3046,518,64.23,7.74,728,301,15.47,6.13
48135000800,Ector County,800,3963,24.1,2560,396,64.6,6.07,641,368,16.17,9.07
48135001000,Ector County,1000,4791,23.3,2847,434,59.42,7.6,349,167,7.3,3.44
48135001100,Ector County,1100,7273,26.3,5774,668,79.39,6.39,1307,570,18.36,7.86
48135001300,Ector County,1300,5354,22.9,3251,401,60.72,5.49,512,258,9.93,4.94
48135001500,Ector County,1500,4916,27.2,3623,500,73.7,7.14,1034,398,21.36,7.95
48135001600,Ector County,1600,5664,21.3,2875,531,50.76,7.86,598,276,10.83,4.86
48135001700,Ector County,1700,7253,21.1,2523,580,34.79,7.5,853,551,11.8,7.56
48135001800,Ector County,1800,3125,30.8,2107,268,67.42,5.23,1074,398,34.66,12.39
48135001900,Ector County,1900,5946,27.7,5507,646,92.62,6.46,2045,616,34.8,10.03
48135002000,Ector County,2000,3429,27.4,2746,289,80.08,5.59,963,260,28.08,7.25
48135002200,Ector County,2200,3550,26.2,2744,380,77.3,6.82,693,327,19.54,8.98
48135002300,Ector County,2300,3624,24.8,994,297,27.43,7.77,140,93,3.86,2.54
48135002400,Ector County,2400,5038,19,1420,334,28.19,6.3,309,172,6.42,3.54
48135002501,Ector County,2501,4357,22.3,1825,360,41.89,7.53,156,106,3.61,2.43
48135002502,Ector County,2502,6146,19.9,2022,617,32.9,9.11,508,541,8.29,8.76
48135002503,Ector County,2503,5998,25.9,2303,705,38.4,10.76,893,784,14.89,12.94
48135002700,Ector County,2700,9337,23.8,4504,629,48.24,5.39,1458,518,15.62,5.39
48135002801,Ector County,2801,4182,24.8,3222,357,77.04,3.53,660,314,15.78,7.34
48135002802,Ector County,2802,9299,25.1,6229,664,66.99,5.11,1437,577,15.69,6.2
48135002900,Ector County,2900,3869,19.8,1231,249,31.82,5.92,37,32,0.97,0.84
48135003000,Ector County,3000,9548,24,4228,708,44.28,5.82,776,374,8.67,4.08
48135003100,Ector County,3100,3763,26.6,2956,366,78.55,6.42,557,240,16.8,7.05
48137950300,Edwards County,950300,2037,22.4,997,180,48.94,8.3,321,140,15.91,6.87
48139060101,Ellis County,60101,7340,23.6,2343,451,31.92,5.64,1058,387,14.57,5.2
48139060102,Ellis County,60102,7656,23.1,3336,819,43.57,9.54,1076,503,14.32,6.53
48139060204,Ellis County,60204,9332,17.7,1936,753,20.75,7.86,456,223,4.89,2.35
48139060206,Ellis County,60206,6553,23.8,2479,907,37.83,12.98,923,458,14.5,6.97
48139060207,Ellis County,60207,5968,18.4,1181,354,19.79,5.59,569,291,9.53,4.78
48139060208,Ellis County,60208,3999,17.7,402,143,10.05,3.45,113,86,2.85,2.15
48139060209,Ellis County,60209,3711,15.9,383,116,10.32,2.93,176,165,4.77,4.45
48139060210,Ellis County,60210,1450,15.7,228,190,15.72,13,15,76,1.03,5.24
48139060211,Ellis County,60211,3187,17.8,488,150,15.31,4.51,134,119,4.28,3.78
48139060212,Ellis County,60212,4965,20.4,1009,311,20.32,6.11,145,102,2.96,2.07
48139060213,Ellis County,60213,6281,17.4,1118,310,17.8,4.79,441,243,7.02,3.84
48139060214,Ellis County,60214,7780,15.5,857,253,11.02,3.11,74,86,0.97,1.12
48139060300,Ellis County,60300,4301,20,1157,297,26.9,6.53,575,285,13.63,6.66
48139060400,Ellis County,60400,4661,26.2,965,244,20.7,4.55,1318,386,30.7,8.03
48139060500,Ellis County,60500,3562,25.1,1347,444,37.82,11.7,704,348,20.35,9.8
48139060600,Ellis County,60600,7987,22.1,1712,461,21.43,5.61,980,449,13.09,5.94
48139060701,Ellis County,60701,2049,23.1,739,361,36.07,15.99,122,81,5.95,3.76
48139060702,Ellis County,60702,3946,20.1,438,330,11.1,8.3,213,132,5.42,3.32
48139060703,Ellis County,60703,1968,23.6,236,144,11.99,7.12,190,130,9.65,6.46
48139060801,Ellis County,60801,6353,14.2,561,148,8.83,2.27,169,101,2.67,1.59
48139060802,Ellis County,60802,6246,18,487,376,7.8,5.98,555,429,8.89,6.82
48139060803,Ellis County,60803,1527,22.3,299,163,19.58,10.3,201,165,13.16,10.64
48139060900,Ellis County,60900,5826,18.9,1369,631,23.5,10.6,580,354,9.96,6
48139061000,Ellis County,61000,4173,21.8,737,163,17.66,3.7,527,145,12.68,3.37
48139061100,Ellis County,61100,5028,21.4,1709,354,33.99,6.32,876,363,17.91,7.24
48139061200,Ellis County,61200,1959,23.6,696,218,35.53,10.08,276,98,14.12,4.65
48139061300,Ellis County,61300,2420,22.1,803,298,33.18,11.52,599,338,24.75,13.59
48139061400,Ellis County,61400,8069,20.5,1885,378,23.36,4.49,763,369,9.47,4.55
48139061500,Ellis County,61500,5337,26,2896,526,54.26,8.15,2050,632,40.4,11.74
48139061600,Ellis County,61600,5791,27.2,2534,532,43.76,8.16,1727,494,29.82,8.03
48139061700,Ellis County,61700,5022,19.5,1257,389,25.03,7.38,689,320,13.72,6.24
48141000101,El Paso County,101,7312,22.5,4704,515,64.33,5.22,1132,435,15.77,5.95
48141000106,El Paso County,106,6216,18.8,3427,350,55.13,4.52,481,249,7.74,3.98
48141000107,El Paso County,107,5705,22.5,4159,458,72.9,6.19,804,324,14.09,5.59
48141000108,El Paso County,108,2699,25.6,1674,258,62.02,6.81,795,269,29.68,9.51
48141000109,El Paso County,109,3912,23.2,3413,418,87.24,4.12,1414,579,36.38,14.33
48141000110,El Paso County,110,4185,25.8,3000,355,71.68,6.7,1141,331,27.65,7.76
48141000111,El Paso County,111,2792,21.8,1159,255,41.51,7.91,272,179,9.78,6.35
48141000112,El Paso County,112,4330,22.8,2910,337,67.21,5.66,961,325,22.19,7.3
48141000204,El Paso County,204,4988,23.5,3257,436,65.3,6.63,1117,346,22.39,6.66
48141000205,El Paso County,205,3646,28.5,2739,446,75.12,8.05,1235,435,33.87,11.18
48141000206,El Paso County,206,4794,22.7,3857,354,80.45,4.92,859,324,17.92,6.65
48141000207,El Paso County,207,4755,27.5,3422,611,71.97,8.46,1188,376,25.11,7.2
48141000208,El Paso County,208,3409,27.1,2636,334,77.32,5.48,1118,303,32.93,8.23
48141000301,El Paso County,301,6824,29,5556,760,81.42,7.19,2587,762,37.91,10.44
48141000302,El Paso County,302,5698,26.4,5013,664,87.98,6.42,2078,532,36.53,8.44
48141000401,El Paso County,401,6336,21.1,3686,489,58.18,4.71,481,259,7.59,4.01
48141000403,El Paso County,403,2872,25.9,2218,312,77.23,3.21,642,291,22.53,9.74
48141000404,El Paso County,404,3940,35,3550,454,90.1,5.23,2163,498,54.95,10.97
48141000600,El Paso County,600,4398,26,3759,418,85.47,13.96,1092,319,24.94,6.65
48141000800,El Paso County,800,5780,28.9,5394,770,93.32,5.79,2433,573,42.51,8.28
48141000900,El Paso County,900,9381,27.7,7574,1105,80.74,7.01,2496,1013,26.93,10.46
48141001001,El Paso County,1001,3271,26.5,3097,530,94.68,6.87,1008,376,30.82,10.46
48141001002,El Paso County,1002,4075,26.5,3950,452,96.93,2.53,1275,396,31.29,9.07
48141001104,El Paso County,1104,7729,25.2,5070,625,65.6,6.25,1040,545,13.65,7.08
48141001107,El Paso County,1107,7288,20.8,4867,517,66.78,5.38,685,369,9.51,5.08
48141001109,El Paso County,1109,4705,15.8,2429,333,51.63,5.95,397,213,8.49,4.51
48141001110,El Paso County,1110,5187,21.6,3345,472,64.49,7.31,846,422,16.31,8.02
48141001111,El Paso County,1111,4644,29.7,3000,485,64.6,7.56,1052,376,22.65,7.69
48141001112,El Paso County,1112,4861,21.9,2977,397,61.24,5.36,388,182,7.98,3.66
48141001113,El Paso County,1113,7438,25,5299,774,71.24,8.56,894,412,12.02,5.45
48141001114,El Paso County,1114,4991,27.4,3913,468,78.4,5.66,1685,401,33.76,7.36
48141001115,El Paso County,1115,3714,33.5,3390,600,91.28,7.6,1773,601,47.74,14.36
48141001201,El Paso County,1201,5189,29.1,4850,438,93.47,1.18,2201,412,42.61,7.02
48141001202,El Paso County,1202,5095,24.4,3928,366,77.1,4.68,939,398,18.43,7.7
48141001203,El Paso County,1203,748,31.7,721,80,96.39,15.4,274,90,36.63,11.27
48141001301,El Paso County,1301,3670,20.2,2035,314,55.45,6.8,305,135,8.31,3.6
48141001302,El Paso County,1302,7327,16.4,4382,884,59.81,10.5,401,223,5.48,3
48141001400,El Paso County,1400,2003,31.7,1504,200,75.09,14.35,792,242,39.54,10.79
48141001501,El Paso County,1501,5596,23.4,3875,606,69.25,7.85,866,456,15.48,7.98
48141001502,El Paso County,1502,3027,23.8,1408,191,46.51,3.97,347,161,14.14,6.33
48141001600,El Paso County,1600,4108,30.1,3467,570,84.4,8.08,1996,637,48.59,14.08
48141001700,El Paso County,1700,1224,31.7,1097,223,89.62,6.77,241,93,51.94,15.81
48141001800,El Paso County,1800,1217,32.9,1150,202,94.49,6.44,681,182,57.37,11.98
48141001900,El Paso County,1900,2528,34.2,2511,361,99.33,1.65,1534,359,60.68,11.25
48141002000,El Paso County,2000,2323,33,2243,353,96.56,4.53,1392,313,59.92,10.03
48141002100,El Paso County,2100,2521,32.5,2315,342,91.83,4.83,1702,322,68.11,8.72
48141002201,El Paso County,2201,3189,26.9,2614,352,81.97,6.54,973,294,32.55,9.09
48141002202,El Paso County,2202,3877,30.4,3645,380,94.02,4.31,1598,353,41.59,8.32
48141002300,El Paso County,2300,4579,27,3981,404,86.94,4.04,1363,349,29.77,7.13
48141002400,El Paso County,2400,3445,25.5,3013,409,87.46,6.4,925,411,26.88,11.54
48141002500,El Paso County,2500,6203,24.5,5447,690,87.81,5.69,1390,568,22.82,8.99
48141002600,El Paso County,2600,3539,29,3452,485,97.54,3.47,1407,460,39.76,11.82
48141002800,El Paso County,2800,5267,34.2,5113,487,97.08,2.5,3450,470,65.5,6.6
48141002900,El Paso County,2900,1149,34.1,1139,187,99.13,2.71,554,192,48.22,14.78
48141003000,El Paso County,3000,4285,30.7,4072,488,95.03,4.38,1953,405,45.73,8.02
48141003100,El Paso County,3100,3868,27.3,3728,385,96.38,3.99,1289,354,33.52,8.65
48141003200,El Paso County,3200,2558,28,2489,301,97.3,1.45,869,244,34.32,8.74
48141003300,El Paso County,3300,4955,25.4,4501,618,90.84,5.74,994,270,20.06,4.87
48141003402,El Paso County,3402,7605,28.4,6417,898,84.38,5.62,2444,821,34.48,10.57
48141003403,El Paso County,3403,5627,26.4,4100,607,72.86,7.82,380,242,6.75,4.25
48141003404,El Paso County,3404,6447,21.9,4563,544,70.78,6.16,667,360,10.35,5.52
48141003501,El Paso County,3501,2451,28,2240,287,91.39,6.22,512,224,20.95,8.87
48141003502,El Paso County,3502,4889,30.6,4546,522,92.98,5.04,2106,517,43.15,9.65
48141003601,El Paso County,3601,4062,28.1,3831,553,94.31,5.14,1543,434,37.99,9.4
48141003602,El Paso County,3602,2740,30.4,2590,376,94.53,5.04,867,220,33.33,7.07
48141003701,El Paso County,3701,4538,26.7,4436,481,97.75,1.79,1539,519,34.06,10.89
48141003702,El Paso County,3702,4500,28.6,4383,374,97.4,1.69,1397,329,31.29,6.89
48141003801,El Paso County,3801,5605,25,5495,535,98.04,2.72,1057,464,18.86,8.09
48141003803,El Paso County,3803,2845,25.8,2715,325,95.43,16.24,775,266,27.24,8.75
48141003804,El Paso County,3804,4009,29.2,3851,380,96.06,3.35,1305,434,32.55,10.4
48141003901,El Paso County,3901,3758,28.3,3667,389,97.58,2.78,759,289,20.2,7.41
48141003902,El Paso County,3902,2617,26.6,2365,301,90.37,5.41,756,285,28.92,10.4
48141003903,El Paso County,3903,7163,32.1,6996,834,97.67,2.9,3889,896,54.43,10.84
48141004002,El Paso County,4002,8875,27.8,8753,734,98.63,1.15,1307,490,14.73,5.38
48141004003,El Paso County,4003,7823,29.9,7632,612,97.56,2.98,1659,432,21.21,5.29
48141004004,El Paso County,4004,6279,25.2,5959,405,94.9,9.12,1810,558,29.37,8.82
48141004103,El Paso County,4103,6686,29.9,6235,516,93.25,3.19,2097,559,31.69,8.08
48141004104,El Paso County,4104,6462,24.8,6187,587,95.74,0.16,1726,488,26.79,7.14
48141004105,El Paso County,4105,3687,27.3,3589,356,97.34,2.97,980,294,26.58,7.57
48141004106,El Paso County,4106,5265,27.7,4973,387,94.45,0.99,1906,467,36.2,8.42
48141004107,El Paso County,4107,1528,20.3,1394,153,91.23,6.1,240,169,15.71,10.98
48141004201,El Paso County,4201,5779,26.6,5548,551,96,3.93,1861,584,32.2,9.68
48141004202,El Paso County,4202,5722,26.9,5144,534,89.9,4.21,1644,521,28.73,8.71
48141004303,El Paso County,4303,6154,20.4,4488,565,72.93,6.23,523,294,8.5,4.71
48141004307,El Paso County,4307,5433,22.4,3965,654,72.98,8.4,939,708,17.31,12.89
48141004309,El Paso County,4309,6104,26.6,5126,582,83.98,5.89,1106,521,18.12,8.38
48141004310,El Paso County,4310,5346,26.3,4619,423,86.4,4.25,1553,471,29.13,8.55
48141004311,El Paso County,4311,4404,22.6,3423,451,77.72,7.23,614,291,13.94,6.48
48141004312,El Paso County,4312,5765,24.6,4858,657,84.27,6.36,1177,445,20.89,7.55
48141004313,El Paso County,4313,3323,26.9,2618,332,78.78,6.03,961,328,28.92,9.43
48141004314,El Paso County,4314,5219,25.5,4535,332,86.89,1.88,266,149,5.26,2.93
48141004316,El Paso County,4316,6525,27.1,5929,814,90.87,7.03,868,585,13.55,9
48141004317,El Paso County,4317,4151,29.5,2674,375,64.42,7.46,921,515,22.19,12.28
48141004318,El Paso County,4318,4414,18.1,3539,494,80.18,6.03,374,296,8.47,6.63
48141004319,El Paso County,4319,5907,21.9,4925,541,83.38,6.25,782,384,13.24,6.41
48141004320,El Paso County,4320,3247,25.6,3017,333,92.92,5.15,369,211,11.41,6.43
48141010101,El Paso County,10101,3340,28.6,669,200,20.03,5.19,58,46,3.07,2.37
48141010102,El Paso County,10102,4674,33.2,1009,421,21.59,8.64,484,291,19.97,11.31
48141010103,El Paso County,10103,2623,31.6,553,275,21.08,10.2,199,121,13.87,8.23
48141010203,El Paso County,10203,4814,27.2,3787,327,78.67,5.88,984,314,31.66,9.49
48141010207,El Paso County,10207,6571,26.3,3480,448,52.96,5.43,729,352,11.13,5.3
48141010210,El Paso County,10210,7564,26.4,3282,563,43.39,5.28,652,392,8.62,5.08
48141010211,El Paso County,10211,3125,20.2,1630,369,52.16,10.14,142,95,4.56,3
48141010212,El Paso County,10212,6483,24.1,3805,426,58.69,4.35,363,295,5.61,4.54
48141010213,El Paso County,10213,7311,19.7,4089,378,55.93,4.14,298,254,4.08,3.47
48141010214,El Paso County,10214,6550,19.8,3508,613,53.56,6.98,373,316,5.74,4.81
48141010215,El Paso County,10215,6933,22.4,4972,466,71.71,3.64,423,328,6.11,4.71
48141010216,El Paso County,10216,7576,26.9,6740,882,88.97,5.65,2384,955,31.58,12.12
48141010217,El Paso County,10217,5630,20.1,4153,472,73.77,6.5,295,145,5.24,2.55
48141010218,El Paso County,10218,3307,21.6,2417,285,73.09,6.34,193,177,5.85,5.34
48141010219,El Paso County,10219,8224,20.4,6059,569,73.67,5.04,639,285,7.83,3.45
48141010220,El Paso County,10220,4314,29.9,4187,596,97.06,4.06,1785,580,41.38,12.21
48141010221,El Paso County,10221,6489,28,5734,563,88.36,2.06,2056,491,31.68,6.94
48141010222,El Paso County,10222,2086,25.2,1713,442,82.12,12.48,415,295,19.89,13.52
48141010303,El Paso County,10303,3753,23.3,2635,290,70.21,4.82,478,159,14.05,4.55
48141010307,El Paso County,10307,6151,26.1,4994,494,81.19,4.71,1920,481,31.21,7.41
48141010311,El Paso County,10311,7562,24.4,6026,623,79.69,5.21,849,325,11.42,4.28
48141010312,El Paso County,10312,4496,22.2,3476,261,77.31,9.05,851,346,19.43,7.77
48141010316,El Paso County,10316,4451,26,3823,367,85.89,4.59,1083,464,24.33,10.24
48141010317,El Paso County,10317,4369,24.4,3772,320,86.34,3.22,579,313,13.25,7.09
48141010319,El Paso County,10319,626,27.8,469,110,74.92,11.5,119,76,19.01,11.66
48141010322,El Paso County,10322,5230,27.3,4482,751,85.7,8.11,1392,774,26.86,14.46
48141010323,El Paso County,10323,4461,24.2,3630,217,81.37,8.22,510,413,11.43,9.21
48141010324,El Paso County,10324,9353,24.2,8463,852,90.48,4.64,859,453,9.26,4.82
48141010325,El Paso County,10325,8192,27.2,7482,891,91.33,6.09,1403,581,17.13,6.89
48141010326,El Paso County,10326,4757,23.8,3550,421,74.63,6.36,725,415,15.25,8.64
48141010327,El Paso County,10327,3758,23.3,3241,374,86.24,6.96,437,286,11.63,7.55
48141010328,El Paso County,10328,3408,25.5,2679,506,78.61,10.31,184,137,5.4,3.95
48141010329,El Paso County,10329,5307,26.4,4739,837,89.3,7.26,932,335,17.56,5.68
48141010330,El Paso County,10330,11297,23.8,9079,903,80.37,5.12,1996,869,17.67,7.57
48141010331,El Paso County,10331,11670,27,9268,924,79.42,5.64,2080,744,17.91,6.28
48141010332,El Paso County,10332,8537,27.8,7362,829,86.24,7.12,3120,1050,37.22,12.19
48141010333,El Paso County,10333,4831,29.9,4749,511,98.3,1.1,1468,582,30.39,11.6
48141010334,El Paso County,10334,3941,31.1,3881,348,98.48,2.12,1048,528,26.59,13.2
48141010335,El Paso County,10335,3882,30.8,3773,584,97.19,4.37,1721,592,45.1,13.8
48141010336,El Paso County,10336,6707,26.7,6246,670,93.13,5.81,862,392,12.92,5.76
48141010337,El Paso County,10337,6884,26.9,6504,500,94.48,11.14,1123,538,16.44,7.74
48141010338,El Paso County,10338,7047,24.3,5587,624,79.28,5.47,646,282,9.21,3.94
48141010339,El Paso County,10339,8585,,7460,931,86.9,5.09,1898,647,30.29,9.44
48141010340,El Paso County,10340,2145,28.9,2007,358,93.57,7.03,1001,392,46.67,16.64
48141010341,El Paso County,10341,24316,27.1,20633,1780,84.85,4.87,3705,1491,15.25,6.06
48141010342,El Paso County,10342,13682,26.9,11804,991,86.27,3.68,1441,595,10.57,4.3
48141010343,El Paso County,10343,7001,21.6,5199,567,74.26,5.47,521,370,7.44,5.25
48141010344,El Paso County,10344,3239,31.9,3215,375,99.26,2.19,860,367,26.88,11.02
48141010345,El Paso County,10345,7587,28.1,6988,850,92.1,4.8,1776,653,23.45,8.22
48141010346,El Paso County,10346,5080,,4862,468,95.71,4.69,2147,513,43.09,9.63
48141010347,El Paso County,10347,4668,29,4548,662,97.43,3.77,2314,751,49.57,14.51
48141010401,El Paso County,10401,6063,26.9,5723,498,94.39,2.48,1782,547,29.39,8.69
48141010404,El Paso County,10404,4496,,4297,381,95.57,2.75,1314,373,29.45,8
48141010405,El Paso County,10405,6274,,6089,568,97.05,1.6,1940,563,30.92,8.51
48141010406,El Paso County,10406,3974,,3974,590,100,14.85,1791,481,45.07,10.09
48141010407,El Paso County,10407,7829,,7824,804,99.94,0.81,3653,989,46.93,11.76
48141010408,El Paso County,10408,3906,,3771,402,96.54,2.17,1155,481,29.65,11.95
48141010409,El Paso County,10409,6321,,6236,571,98.66,2.1,2094,699,33.13,10.66
48141010501,El Paso County,10501,4262,29,4129,502,96.88,3.63,2000,627,47.39,13.79
48141010502,El Paso County,10502,2149,28.4,1976,458,91.95,8.07,997,483,46.65,20.2
48141010504,El Paso County,10504,1731,29.8,1726,266,99.71,1.17,713,294,41.19,15.76
48141010505,El Paso County,10505,3415,29.3,3302,519,96.69,21.54,1493,455,43.96,11.46
48141010506,El Paso County,10506,3783,31.1,3783,409,100,10.81,1901,453,50.4,10.71
48141010600,El Paso County,10600,6753,30.2,1254,365,18.57,5.15,586,331,8.8,4.91
48141980000,El Paso County,980000,0,8,0,13,,,0,13,,
48143950100,Erath County,950100,3235,18,285,177,8.81,5.41,217,76,6.72,2.27
48143950201,Erath County,950201,3317,21.5,1112,451,33.52,12.95,957,443,28.97,12.93
